,id,country,weight,width,height,thickness,screen_resol,screen_size,screen_type,MaxSDMemory,PhoneMemory,RAM,OperSystem,SIMType,Warranty,CPUType,CPUFreq,CPUCores,MainCameraMP,FrontCameraMP,SIMNumber,Wireless,CommunicStand,SatelliteNavig,Battery,InterfaceType,MusicWorkingTime,VideoWorkingTime,sales_count
291,64975150,Китай,194 г,7.6 см,16.5 см,7.6 см,1600 x 720,"6.6""",IPS,256 ГБ,64 ГБ,4 ГБ,Android,NanoSIM,1 год,UNISOC Tiger T606,1600 МГц,8,,,2 SIM,WI-FI 2.4 GHz; Bluetooth 5.0; NFC,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мАч,mini-jack 3.5 mm; Micro USB,,,300
292,105853184,,205 г,,,,1640*720,"6,82",TFT,512 ГБ,128 ГБ,8 ГБ,Andriod 12,nano SIM,13 месяцев,MediaTek Helio G99,2200 МГц,8,,8 Мп,2,Wi-Fi; Bluetooth: 5.0,2G/3G/4G,GPS/GLONASS,5850mAh,"Type-C Cable 5pin; 3,5 мм",,,1200
293,86264787,Китай,181 г,7.6 см,16.2 см,0.9 см,2400x1080,"6,5""",IPS,,64 ГБ,4 ГБ,Android,Nano-SIM,1 год,MediaTek Helio G88,2000 МГц,8,50 Мп,,2,NFC; Wi-Fi; Bluetooth 5.1,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мАч,USB Type-C; mini-jack 3.5 mm,,,200
294,103556900,Китай,,,14.6 см,,2532х1170,"6.1""",OLED,,128 ГБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,,6,,,1,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,100
295,113254252,Вьетнам,228 г,7.79 см,16.3 см,0.89 см,3088x1440,"6.8""",Dynamic AMOLED 2X,,256 ГБ,12 ГБ,,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,60
296,113271121,Китай,189 г,7.6 см,16.45 см,0.81 см,2408 x 1080,"6.6""",IPS,1 ТБ,128 ГБ,4 ГБ,Android,NanoSIM,1 год,Unisoc T616,,8,50 Мп,,2,WI-FI 2.4 GHz; Bluetooth 5.0,2G / 3G / 4G LTE,"GPS, ГЛОНАСС, BeiDou, A-GPS",5000 мАч,mini-jack 3.5 mm; USB Type-C,,,200
297,92194014,Китай,180 г,7.39 см,15.9 см,0.81 см,2400 x 1080,"6,43""",AMOLED,,64 ГБ,6 ГБ,Android,Nano-SIM,1 год,MediaTek Helio G96,2050 МГц,восьмиядерный ЦП,,16 Мп,2,"BlueTooth 5,2; GPS; NFC; Wi-Fi; ИК-Порт",2G; 3G; 4G(LTE),GPS L1; ГЛОНАСС G1; BDS B1; Galileo E1,5000 мА ч,"3,5 мм; USB Type-C",,,70
298,111525330,Китай,189 г,7.6 см,6.4 см,0.8 см,2408 x 1080,"6.6""",IPS,1 ТБ,128,4,Android 11.x,NanoSIM,1 год,Unisoc T616,1.82 МГц,8,50 Мп,5 Мп,2 nano SIM + microSD,NFC; Wi-Fi; Bluetooth 5.0; Bluetooth 5.0,WiFi 802.11 a/b/g/n/ac,"Galileo; A-GPS, GLONASS, BDS",5000 mAh,USB Type-C; mini-jack 3.5 mm,,,200
299,18088250,Китай,110 г,6.5 см,12.5 см,0.94 см,800x480,3.97'',TFT LCD,64 ГБ,16 ГБ,1 ГБ,Android 10,nano SIM; micro SIM,1 год,UNISOC SC7731E,1300 МГц,4,2 Мп,,2,Wi-Fi; Bluetooth 4.2; GSM,2G; 3G,ГЛОНАСС; GPS; A-GPS,1550 мА*ч,microUSB,,,700
300,38764018,Китай,178 г,7.78 см,15.6 см,0.95 см,1560x720,6.1'',IPS,128 ГБ,32 ГБ,2 ГБ,Android,NanoSIM,1 год,Spreadtrum SC9832E,1400 МГц,4,5 Мп,5 Мп,2,Wi-Fi (802.11 n); Bluetooth 4.2,2G / 3G / 4G LTE,GPS / AGPS,3000 мАч,microUSB; mini-jack 3.5 mm,,,500
301,113254249,Вьетнам,195 г,7.69 см,16.5 см,0.84 см,2408x1080,"6.6""",PLS,1 ТБ,64 ГБ,4 ГБ,,Nano-SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8 ядер,,,2,Wi-Fi; NFC; Bluetooth 5.0,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,Jack 3.5 мм; USB Type-C,,,400
302,98601855,,,,,,720 x 1600 HD+,"6.52""",,,64 ГБ,4,android 11,,,MediaTek Helio G35,,8,,16 Мп,2,,,,10000,"USB 2.0, Type-C",,,200
303,126721611,Китай,140 г,6.4 см,13.2 см,0.77 см,2340x1080,5.4'',OLED,,128,,iOS,Nano-SIM,1 год,Apple A15 Bionic,,6,12 Мп,,1,NFC; Bluetooth 5.0; Wi-Fi 802.11ax,"2G, 3G, 4G, 5G","Galileo; QZSS; ГЛОНАСС, GPS, BeiDou",,Lightning,,,30
304,67051665,Китай,194 г,7.6 см,16.5 см,7.6 см,1600 x 720,"6.6""",IPS,256 ГБ,64 ГБ,4 ГБ,Android,NanoSIM,1 год,UNISOC Tiger T606,1600 МГц,8,,,2 SIM,NFC; WI-FI 2.4 GHz; Bluetooth 5.0,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мАч,mini-jack 3.5 mm; Micro USB,,,300
305,113254269,Вьетнам,228 г,7.79 см,16.3 см,0.89 см,3088x1440,"6.8""",Dynamic AMOLED 2X,,256 ГБ,12 ГБ,,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,50
306,84888168,Вьетнам,195 г,7.58 см,15.7 см,0.76 см,2340x1080,"6.6""",Dynamic AMOLED 2X,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,50 Мп,,2,NFC; Wi-Fi; BlueTooth 5.2,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,4500 mAh,USB Type-C,,,30
307,84888188,Вьетнам,195 г,7.64 см,16.5 см,0.88 см,2408x1080,"6.6""",PLS,1 ТБ,64 ГБ,4 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8 ядер,50 Мп,,2,NFC; Wi-Fi; Bluetooth 5.0,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C; Jack 3.5 мм,,,800
308,104411731,Вьетнам,181 г,7.6 см,16.3 см,0.76 см,2400x1080,"6.7""",Super AMOLED Plus,1 ТБ,256,8,Android,Nano-SIM,1 год,Qualcomm Snapdragon 778G,2400 МГц,8 ядер,108 Мп,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Jack 3.5 мм; USB Type-C,,,20
309,87256670,Китай,181 г,7.55 см,16.19 см,0.89 см,2400 x 1080,"6.5""",IPS,,64 ГБ,4 ГБ,Android,Nano-SIM,1 год,MediaTek Helio G88,2200 МГц,8,,8 Мп,,NFC; Bluetooth 5.1; ИК-Порт; Wi-Fi 2.4 GHz /5 GHz,2G / 3G / 4G LTE,"GPS / A-GPS, ГЛОНАСС, Galileo, Beidou",5000 mAh,USB Type-C,,,1400
310,98601896,,,,,,1080 x 2400 FHD+,"6.81""",,,256 ГБ,8,android 11,,,MediaTek Helio G95,,8,,16 Мп,2,,,,13200,"USB 2.0, Type-C",,,200
311,106490719,Вьетнам,195 г,7.69 см,16.5 см,0.84 см,2408x1080,"6.6""",PLS,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,Jack 3.5 мм; USB Type-C,,,200
312,112412883,Вьетнам,186 г,7.4 см,15.9 см,0.81 см,2400х1080,"6.4""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,,,2,NFC; Wi-Fi; Bluetooth 5.1,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C,,,300
313,75665278,Китай,190 г,7.66 см,16.96 см,0.83 см,1650 x 720,"6,7",IPS,,64 ГБ,4 ГБ,,Nano-SIM,1 год,Snapdragon 680,2400 МГц,8,,5 Мп,2,Wi-Fi 802.11a/b/g/n/ac; Bluetooch 5.0,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 mAh,,,,1200
314,113254256,Вьетнам,195 г,7.64 см,16.5 см,0.88 см,2408x1080,"6.6""",PLS,1 ТБ,32 ГБ,3 ГБ,,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C; Jack 3.5 мм,,,300
315,120562870,Китай,194 г,7.6 см,15 см,0.83 см,1792x828,"6.1 "" дюйма",Liquid Retina HD,,128 GB,4 GB,iOS,Nano-SIM,6 месяцев,Apple A13 Bionic,2650 МГц,6,12 Мп,12 Мп,1 SIM,"Bluetooth, NFC, Wi-Fi","2G, 3G , 4G, LTE","Galileo, ГЛОНАСС, GPS",3110 mAh,Lightning (8 pin),,,70
316,72288320,Китай,202 г,7.61 см,16.42 см,0.81 см,2400 x 1080,"6,67""",AMOLED,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Snapdragon 695,,8,,16 Мп,2,Bluetooth 5.1; GPS; NFC; Wi-Fi; ИК-Порт,2G / 3G / 4G LTE / 5G,GPS;A-GPS;GALILEO;Beidou;ГЛОНАСС,5000 mAh,"USB Type C; 3,5 мм",,,400
317,85451981,Вьетнам,228 г,7.79 см,16.3 см,0.89 см,3088x1440,"6.8""",Dynamic AMOLED 2X,,256 ГБ,12 ГБ,,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,80
318,84900122,Китай,193 г,7.6 см,5 см,,1640 х 720,"6.82""",IPS,256 ГБ,64 ГБ,4 ГБ,Android 11.x,Nano-SIM,1 год,,1600 МГц,8,13 Мп,,2,Wi-F; Bluetooth; NFC,3G; 2G; 4G,,6000 мАч,Слот для SIM-карты; 3.5 мм; microUSB,,,200
319,114447593,Китай,173 г,7.15 см,14.6 см,0.76 см,2532х1170,"6.1""",OLED,,256 ГБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,3200 МГц,6 ядер,,,1,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,100
320,92502118,Китай,194 г,,,,2688x1242,5.8,Super Retina HD,,256GB,6,iOS,Nano-SIM,,"A12 Bionic (6 ядер), 2.6 ГГц",,6,12 Мп,,1,Bluetooth; NFC; Wi-Fi,2G; 3G; 4G,GPS; ГЛОНАСС,2850,Apple Lightning,,,60
321,99532303,,,,,,"2400x1080, 425 ppi",6.1 дюйм,"Dynamic AMOLED 2X, HDR10+, Corning Gorilla Glass Victus+",,256,8,Android 12,nano SIM,1 год,Exynos 2200,,,,,2,,"GSM 900/1800/1900, 3G, 4G LTE, 5G",,3700 мАч,USB Type-C,,,20
322,85452421,Вьетнам,195 г,7.64 см,16.5 см,0.88 см,2408x1080,"6.6""",PLS,1 ТБ,128 ГБ,4 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8 ядер,50 Мп,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Jack 3.5 мм; USB Type-C,,,300
323,107005672,Япония,173 г,7.15 см,14.6 см,0.76 см,2532х1170,"6.1""",OLED,,128 ГБ,6,iOS,Nano-SIM,1 год,Apple A15 Bionic,3200 МГц,6 ядер,,,1,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,10
324,114889101,Китай,182 г,7.56 см,16.4 см,0.85 см,1600 x 720,"6,5""",IPS,1 ТБ,32 ГБ,2 ГБ,Android,Nano-SIM,1 год,Unisoc T612,1820 МГц,8,,,2,"Wi-Fi 2,4 GHz; Bluetooth 5.0",2G / 3G / 4G LTE,"GPS, A-GPS, ГЛОНАСС, Beidou, GALILEO",4890 мАч,Micro - USB; mini-jack 3.5 mm,,,800
325,85451980,Вьетнам,181 г,7.6 см,16.3 см,0.76 см,2400x1080,"6.7""",Super AMOLED Plus,1 ТБ,256 ГБ,8 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 778G,2400 МГц,8 ядер,108 Мп,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,100
326,100915285,Китай,,,,,2388x1080,"6.7""","сенсорный экран, цветной экран",,128,6 ГБ,android 11,nano SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8,64 Мп,,2,NFC; Wi-Fi; Bluetooth (5.0),"2G, 3G, 4G LTE","BeiDou, GPS, Galileo, ГЛОНАСС",4000 mAh,Type - C,,,100
327,26491153,Китай,112 г,7.5 см,15.6 см,1 см,1640x720,6.1'',,,32 ГБ,2 ГБ,Android 10 Go,nano,1 год,UNISOC SC9832E 1.4 ГГц,1400 МГц,4-х ядерный,5 Мп,,2 Sim cards,Bluetooth 4.2; Wi-Fi,4G LTE,GPS + ГЛОНАСС,3000,microUSB 2.0,,,200
328,131113145,Китай,162 г,7.15 см,14.6 см,0.7 см,2532x1170,6.1'',OLED,,128 ГБ,,iOS,Nano-SIM,1 год,Apple A14 Bionic,,,,,1,NFC; Bluetooth 5.0; Wi-Fi 802.11ax,3G; 4G; 2G,ГЛОНАСС; GPS; BeiDou,,1xLightning,,,20
329,132198060,Китай,,7.3 см,15.9 см,,FHD + 2400 x 1080,6.4,Super AMOLED,1 ТБ,128 ГБ,4 ГБ,Android 12,nano SIM,1 год,MTK Helio G99,,8,,,2,Bluetooth; GPS; NFC; Wi-Fi,2G; 3G; 4G,"GPS/AGPS, Beidou, Glonass, Galileo",5000,USB Type - C,,,20
330,119350259,Китай,325 г,7.94 см,15.9 см,1.8 см,1440 x 720,"5,7""",IPS,256 ГБ,64,4,Andorid,Nano-SIM,1 год,MediaTek Helio A25,2000 МГц,8,13 Мп,,2,Wi Fi; Bluetooth; NFC,2G / 3G / 4G LTE,ГЛОНАСС + BeiDou + Galileo; GPS,8580 мАч,USB Type C,,,100
331,99532270,,177 г,,,,"2400x1080, 411 ppi",6.41 дюйм,"Dynamic AMOLED, HDR10+, Gorilla Glass Victus",,256,8,Android 12,nano SIM,1 год,8-ядерный Qualcomm SM8350 Snapdragon 888,,,12 Мп,,2,,"GSM 900/1800/1900, 3G, 4G LTE, 5G",,4500 мАч,USB Type-C,,,70
332,106048894,Китай,201 г,7.7 см,16 см,0.9 см,1600 x 720,"6,52""",IPS,1 ТБ,32 ГБ,2 ГБ,Andorid,Nano-SIM,1 год,MediaTek Helio A22,2000 МГц,4,8 Мп,,2 SIM,Bluetooth; Wi - Fi,2G 3G 4G,"GALILEO, GPS, ГЛОНАСС, Beidou",5000 мAч,Micro USB,,,400
333,84888192,Вьетнам,195 г,7.64 см,16.5 см,0.88 см,2408x1080,"6.6""",PLS,1 ТБ,64 ГБ,4 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 850,2000 МГц,8 ядер,50 Мп,,2,NFC; Wi-Fi; Bluetooth 5.0,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C; Jack 3.5 мм,,,800
334,111521299,Китай,189 г,7.6 см,16.4 см,0.8 см,2408 x 1080,"6.6""",IPS,1 ТБ,128 ГБ,4,Android 11.x,NanoSIM,1 год,Unisoc T616,1.82 МГц,8,50 Мп,5 Мп,2 nano SIM + microSD,NFC; Wi-Fi; Bluetooth 5.0; Bluetooth 5.0,WiFi 802.11 a/b/g/n/ac,"Galileo; A-GPS, GLONASS, BDS",5000 mAh,mini-jack 3.5 mm; USB Type-C,,,300
335,109230913,,189 г,7.48 см,15.9 см,0.81 см,2400x1080,"6.5""",Super AMOLED,1 ТБ,256 ГБ,8 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,,,2,Bluetooth 5.1; NFC; Wi-Fi,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C,,,80
336,84888166,Вьетнам,196 г,7.59 см,16.4 см,0.91 см,1600x720,"6.5""",PLS,1 ТБ,32 ГБ,3 ГБ,Android,Nano-SIM,1 год,Unisoc SC9863A,1600 МГц,8 ядер,48 Мп,,2,Wi-Fi; Bluetooth 5.0,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,Micro USB; Jack 3.5 мм,,,1100
337,94454062,Вьетнам,184 г,7.36 см,15.9 см,0.84 см,2400x1080,"6.4""",Super AMOLED,1 ТБ,64 ГБ,4 ГБ,,Nano-SIM,1 год,MediaTek Helio G80,2000 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,Jack 3.5 мм; USB Type-C,,,800
338,116546980,Китай,194 г,7.7 см,16.4 см,0.9 см,1600 x 720,"6.53""",IPS,1 ТБ,32 ГБ,2 ГБ,Andriod,Nano-SIM,1 год,MediaTek Helio G25,2 МГц,8,13 Мп,,2 nano SIM,Wi-Fi; Bluetooth (5.0),2G / 3G / 4G LTE,"GALILEO, Beidou, A-GPS, GPS, ГЛОНАСС",5000 mAh,Micro USB; 3.5 mm jack,,,300
339,114447576,Китай,238 г,7.8 см,16 см,0.76 см,2778x1284,"6.7""",OLED,,1 ТБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,3200 МГц,6 ядер,,,1,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,10
340,92265905,Китай,0.41 г,7.4 см,16.6 см,8.3 см,1080*2460,6.78,IPS,256 ГБ,128 ГБ,6 ГБ,Android,2,13 месяцев,HELIO G85,2000 МГц,8,,16 Мп,2,"Bluetooth 5.0, WIFI 2.4/5 ГГц, NFC","2G, 3G, 4G LTE",Galileo; GPS; ГЛОНАСС,5000 мА*ч,"3,5 мм; USB Type-C",,,1200
341,85451582,Вьетнам,167 г,7.06 см,14.6 см,0.76 см,2400x1080,"6.1""",Dynamic AMOLED 2X,,128 ГБ,8 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,50 Мп,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,3700 mAh,USB Type-C,,,50
342,113254272,Вьетнам,190 г,7.45 см,15.9 см,0.84 см,2400x1080,"6.5""",Super AMOLED,,128 ГБ,6 ГБ,,Nano-SIM,1 год,Qualcomm Snapdragon 865,2840 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,GPS; ГЛОНАСС,4500 mAh,USB Type-C,,,200
343,123840917,Китай,162 г,7 см,14.6 см,0.74 см,2532х1170,"6,1 "" дюймов",OLED,,128,4,iOS 14,eSim; nano SIM,1 год,A14 Bionic (6 ядер),2990 МГц,6,12 Мп,12 Мп,nano SIM + eSIM,5G/3G/4G/LTE; Bluetooth 5.0; NFC; Wi-Fi 802.11ac,2G; 3G; 4G (LTE),BeiDou; GPS; ГЛОНАСС,2815,Lightning,,,10
344,102479237,Китай,197 г,7.56 см,16.42 см,0.84 см,2408 x 1080,6.6 дюйм,IPS,128 ГБ,128 GB,4 GB,Android,Nano-SIM,1 год ( 12 месяцев ),"Helio G85 (8 ядер), 2.0 ГГц",2000 МГц,8,,32 Мп,2 SIM,Bluetooth; NFC; Wi-Fi,2G; 3G; 4G,GPS; ГЛОНАСС,5000 мА*ч,3.5; USB Type-C,,,90
345,98601901,Китай,282 г,8.18 см,16.6 см,1.5 см,1560x720,"6.1""",IPS,256 ГБ,128 ГБ,8 ГБ,,Nano-SIM,1 год,MediaTek Helio P60,2000 МГц,8 ядер,,8 Мп,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,ГЛОНАСС; GPS; Galileo,5580 mAh,USB Type-C,,,300
346,98601866,,,,,,1440 x 720 HD+,5.5,,,64,,,,,MediaTek MT6762V/WD,,8,,5 Мп,2,,,,5000,"USB 2.0, Micro USB",,,200
347,114447587,Китай,238 г,7.8 см,16 см,0.76 см,2778x1284,"6.7""",OLED,,512 ГБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,3200 МГц,6 ядер,,,1,NFC; Bluetooth 5.0; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,20
348,113254241,Вьетнам,186 г,7.4 см,15.9 см,0.81 см,2400х1080,"6.4""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,,,2,Bluetooth 5.1; NFC; Wi-Fi,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C,,,200
349,113254251,Вьетнам,181 г,7.6 см,16.3 см,0.76 см,2400x1080,"6.7""",Super AMOLED Plus,1 ТБ,128 ГБ,6 ГБ,,Nano-SIM,1 год,Qualcomm Snapdragon 778G,2400 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,50
350,106479546,,195 г,7.69 см,16.5 см,0.84 см,2408x1080,"6.6""",PLS,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,Jack 3.5 мм; USB Type-C,,,100
351,113254262,Вьетнам,189 г,7.48 см,15.9 см,0.81 см,2400x1080,"6.5""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,,,2,Bluetooth 5.1; NFC; Wi-Fi,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C,,,90
352,115443287,Китай,190 г,7.3 см,16.42 см,0.87 см,2400 x 1080,"6,67""",AMOLED,256 ГБ,256 ГБ,6 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 750G,2000 МГц,8,,,2,NFC; Bluetooth 5.1; WI-FI 2.4 GHz / 5 GHz,2G / 3G / 4G LTE / 5G,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,4500 мАч,mini-jack 3.5 mm; USB Type-C,,,80
353,106482598,,195 г,7.69 см,16.5 см,0.84 см,2408x1080,"6.6""",PLS,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Qualcomm Snapdragon 680,2400 МГц,8 ядер,,,2,Bluetooth 5.0; NFC; Wi-Fi,4G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,Jack 3.5 мм; USB Type-C,,,100
354,112412872,Вьетнам,189 г,7.48 см,15.9 см,0.81 см,2400x1080,"6.5""",Super AMOLED,1 ТБ,128 ГБ,6 ГБ,Android,Nano-SIM,1 год,Samsung Exynos 1280,2400 МГц,8 ядер,,32 Мп,2,NFC; Wi-Fi; Bluetooth 5.1,4G; 5G; LTE,ГЛОНАСС; GPS; Galileo,5000 mAh,USB Type-C,,,200
355,114891320,Китай,182 г,7.56 см,16.4 см,0.85 см,1600 x 720,"6,5""",IPS,1 ТБ,32 ГБ,2 ГБ,Android,Nano-SIM,1 год,Unisoc T612,1820 МГц,8,,,2,"Wi-Fi 2,4 GHz; Bluetooth 5.0",2G / 3G / 4G LTE,"GPS, A-GPS, ГЛОНАСС, Beidou, GALILEO",4890 мАч,Micro - USB; mini-jack 3.5 mm,,,700
356,113190425,Китай,196 г,7.7 см,16.4 см,0.9 см,1600x720,"6,53""",IPS,,32 ГБ,2 ГБ,Android,Nano-SIM,1 год,MediaTek Helio G25,2000 МГц,8,13 Мп,,2,Bluetooth; Wi-Fi,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Beidou / A-GPS,5000 мАч,Micro USB; mini-jack 3.5 mm,,,800
357,85451557,Вьетнам,228 г,7.79 см,16.3 см,0.89 см,3088x1440,"6.8""",Dynamic AMOLED 2X,,512 ГБ,12 ГБ,,Nano-SIM,1 год,Samsung Exynos 2200,2800 МГц,8 ядер,,,2,BlueTooth 5.2; NFC; Wi-Fi,4G; 5G; LTE,Galileo; GPS; ГЛОНАСС,5000 mAh,USB Type-C,,,10
358,135511323,Китай,356 г,8.2 см,17.2 см,1.8 см,1080*2400,"6.5""",LTPS,256 ГБ,64,6,Android,nano SIM,1 год,MTK Helio G37,2.3 МГц,8,48 Мп,,2,Wi-Fi; Bluetooth; NFC; Face ID,"2G, 3G, 4G; VoWiFi; VoLTE",A-GPS; GPS; ГЛОНАСС,10000 мАч,type-c,,,20
359,123120163,Китай,215 г,7.7 см,17 см,1 см,1600 x 720,"6,8",IPS,128 ГБ,64 ГБ,4,Android,nano SIM,1 год,UNISOC T310,,4,13 Мп,,2,Bluetooth; Wi-Fi,2G; 3G; 4G,,4000 mAh,,,,60
360,126165352,Китай,173 г,6.4 см,13.8 см,0.7 см,2340x1080,5.4'',OLED,,256 ГБ,,iOS,Nano-SIM,1 год,Apple A15 Bionic,,6 ядер,12 Мп,,1,Wi-Fi; Bluetooth 5.0; NFC,4G LTE,Galileo; GPS; ГЛОНАСС,,Lightning,,,5
361,98753024,Китай,179 г,7.4 см,16 см,0.8 см,2400x1080,"6.43""",AMOLED,1 ТБ,64,6,Android,,1 год,MediaTek Helio G96,2050 МГц,8,108 Мп,,2,Wi-Fi; Bluetooth 5.0; NFC,2G; 3G; 4G (LTE),"ГЛОНАСС, GPS, A-GPS, BeiDou, Galileo",5000 мА*ч,mini jack 3.5 мм; USB Type-C,,,60
362,117932056,Китай,205 г,7.45 см,16 см,0.88 см,2460 х 1080,"6.78""",IPS,256 ГБ,128 ГБ,8 ГБ,,Nano-SIM,1 год,MediaTek Helio G96,2000 МГц,8,,,2,Bluetooth 5.1; WI-FI 2.4 GHz / 5 GHz; NFC,2G / 3G / 4G LTE,GPS / ГЛОНАСС / Galileo/ Beidou / A-GPS,5000 мАч,USB Type-C; mini-jack 3.5 mm,,,30
363,120260680,Китай,197 г,76.1 см,164.7 см,0.84 см,1600 x 720,"6,5""",IPS,1 ТБ,64,4,Android,Nano-SIM,1 год,Unisoc,1800 МГц,8,13 Мп,,2,Bluetooth 5.0; Wi-Fi; NFC,2G / 3G / 4G LTE,GPS; A-GPS; ГЛОНАСС,5000 mAh,mini-jack 3.5 mm; Micro USB,,,300
364,119325302,Китай,255 г,,,,1440x720,"5,7""",,64 гб,32,4,,Nano-SIM,2 года,"Helio A25 (8 ядер), 2.0 ГГц",2000 МГц,8,13 Мп,,2 шт,"Bluetooth, NFC, Wi-Fi, GPS","3G, 2G, 4G, LTE","Galileo, ГЛОНАСС",5580 мА*ч,,,,50
